,latitude,longitude,property_type,num_bathrooms,num_bedrooms,num_floors,num_recepts,new_home,loc_class,price
0,51.28281,-2.473855,Detached bungalow,2.0,3.0,0.0,1.0,0.0,25,425000.0
1,51.352814,-2.983661,Flat,1.0,2.0,0.0,1.0,0.0,0,130000.0
2,51.34953,-2.973079,Flat,1.0,2.0,0.0,1.0,0.0,0,149950.0
3,50.93303,-2.842047,Detached house,2.0,4.0,0.0,3.0,0.0,1,695000.0
4,51.00412,-3.08658,Detached house,2.0,4.0,0.0,3.0,0.0,1,375000.0
5,51.32906,-2.961752,End terrace house,0.0,2.0,0.0,0.0,0.0,2,135000.0
6,51.34747,-2.942667,Terraced house,1.0,2.0,0.0,1.0,0.0,3,164950.0
7,51.027775,-3.134305,Semi-detached house,2.0,3.0,0.0,1.0,1.0,4,269995.0
8,51.027775,-3.134305,Semi-detached house,2.0,4.0,0.0,2.0,1.0,4,319995.0
9,51.03699500000001,-2.8273580000000003,Detached house,3.0,4.0,0.0,2.0,0.0,1,500000.0
10,51.021255,-2.437421,Cottage,2.0,4.0,0.0,2.0,0.0,-1,525000.0
11,51.01022,-3.094891,Terraced house,2.0,4.0,0.0,1.0,0.0,3,375000.0
12,51.01022,-3.094891,Town house,2.0,4.0,0.0,1.0,0.0,-1,375000.0
13,51.35848,-2.904532,Terraced house,1.0,3.0,0.0,1.0,0.0,3,215000.0
14,51.366734,-2.9135720000000003,Detached house,1.0,4.0,0.0,2.0,0.0,1,280000.0
15,51.044186,-2.815018,Flat,1.0,1.0,0.0,1.0,0.0,5,87500.0
16,51.027775,-3.134305,Detached house,2.0,3.0,0.0,1.0,1.0,1,289995.0
17,51.218426,-2.33455,Terraced house,1.0,2.0,0.0,1.0,0.0,3,179950.0
18,51.16343300000001,-3.315487,Detached house,5.0,6.0,0.0,4.0,0.0,1,565000.0
19,51.27574,-2.770467,Semi-detached house,2.0,4.0,0.0,2.0,0.0,4,305000.0
20,51.208076,-3.4722,Flat,1.0,1.0,0.0,1.0,0.0,0,205000.0
21,51.137325,-3.010076,Terraced house,1.0,2.0,0.0,1.0,0.0,3,172250.0
22,50.952847,-2.647563,Terraced house,1.0,3.0,0.0,1.0,0.0,3,170000.0
23,51.355022,-2.972119,Flat,0.0,2.0,0.0,0.0,0.0,0,159950.0
24,51.130283,-3.008036,Terraced house,1.0,3.0,0.0,2.0,0.0,3,170000.0
25,51.055862,-2.7330810000000003,Detached house,2.0,6.0,0.0,3.0,0.0,1,450000.0
26,51.041367,-2.436284,Flat,2.0,2.0,0.0,1.0,0.0,6,355000.0
27,50.94957700000001,-2.618562,Semi-detached house,1.0,3.0,0.0,1.0,0.0,4,190000.0
28,50.943954,-2.68365,End terrace house,1.0,3.0,0.0,1.0,0.0,2,220000.0
29,51.053032,-2.423667,Semi-detached house,1.0,3.0,0.0,1.0,0.0,4,230000.0
30,51.12917,-3.002795,Flat,1.0,1.0,0.0,1.0,0.0,0,100000.0
31,51.312325,-2.830494,Detached house,3.0,4.0,0.0,3.0,1.0,1,585000.0
32,51.312325,-2.830494,Detached house,0.0,4.0,0.0,0.0,1.0,1,0.0
33,51.312325,-2.830494,Detached house,3.0,4.0,0.0,3.0,1.0,1,535000.0
34,51.339493,-2.979801,Terraced house,3.0,6.0,0.0,2.0,0.0,3,300000.0
35,51.32192,-2.95226,Bungalow,1.0,2.0,0.0,2.0,0.0,7,200000.0
36,51.02601,-2.862168,Semi-detached house,1.0,3.0,0.0,2.0,0.0,4,190000.0
37,51.39035,-2.822349,Terraced house,1.0,3.0,0.0,1.0,0.0,3,240000.0
38,51.436726,-2.856846,Flat,1.0,2.0,0.0,1.0,0.0,0,220000.0
39,51.367123,-2.952982,Terraced house,1.0,3.0,0.0,2.0,0.0,3,219000.0
40,51.01653,-3.094155,Flat,2.0,2.0,0.0,1.0,0.0,0,160000.0
41,51.19901,-3.464439,Semi-detached house,1.0,3.0,0.0,1.0,0.0,4,240000.0
42,50.86997,-2.9633130000000003,Maisonette,1.0,2.0,0.0,1.0,0.0,-1,95000.0
43,51.02647,-3.103359,Flat,1.0,1.0,0.0,1.0,0.0,0,120000.0
44,51.270325,-2.775121,Detached house,0.0,4.0,0.0,0.0,0.0,1,370000.0
45,51.360435,-2.938179,Detached bungalow,0.0,2.0,0.0,0.0,0.0,8,219950.0
46,51.31828,-2.80945,Detached house,0.0,4.0,0.0,0.0,0.0,1,659000.0
47,50.877384,-2.94594,Detached house,2.0,4.0,0.0,2.0,0.0,1,350000.0
48,50.956654,-2.603365,End terrace house,2.0,2.0,0.0,1.0,0.0,2,170000.0
49,50.94039,-2.6343810000000003,Flat,1.0,3.0,0.0,1.0,0.0,5,150000.0
50,50.94722700000001,-2.622901,Terraced house,1.0,3.0,0.0,2.0,0.0,3,160000.0
51,51.03287,-3.08885,Semi-detached house,1.0,2.0,0.0,1.0,0.0,4,169950.0
52,51.13857,-3.0086880000000003,Semi-detached house,0.0,2.0,0.0,0.0,0.0,4,169950.0
53,51.13364,-3.004764,Cottage,0.0,2.0,0.0,0.0,0.0,9,189950.0
54,51.43461,-2.851325,Terraced house,2.0,3.0,0.0,2.0,0.0,3,270000.0
55,51.125538,-2.988927,End terrace house,1.0,5.0,0.0,1.0,0.0,2,197000.0
56,51.278393,-2.7852650000000003,Semi-detached house,1.0,2.0,0.0,1.0,0.0,4,220000.0
57,50.88114,-2.959549,Bungalow,1.0,2.0,1.0,1.0,0.0,10,175000.0
58,51.157486,-2.7136,Semi-detached bungalow,1.0,2.0,0.0,2.0,0.0,11,230000.0
59,51.202988,-2.650522,End terrace house,1.0,3.0,0.0,2.0,0.0,2,310000.0
60,51.014687,-3.094212,Semi-detached house,1.0,2.0,0.0,2.0,0.0,4,230000.0
61,51.02869000000001,-3.138805,Semi-detached house,2.0,4.0,0.0,1.0,0.0,4,245000.0
62,51.11387,-3.016936,Semi-detached house,2.0,3.0,0.0,2.0,0.0,4,230000.0
63,51.36054,-2.897348,Semi-detached house,0.0,2.0,0.0,1.0,0.0,4,300000.0
64,50.84526,-2.952861,Link-detached house,1.0,3.0,0.0,3.0,0.0,-1,280000.0
65,50.983772,-3.2225,Detached house,0.0,4.0,3.0,3.0,1.0,1,424950.0
66,50.983772,-3.2225,Detached house,0.0,4.0,3.0,2.0,1.0,1,359950.0
67,50.983772,-3.2225,Semi-detached house,0.0,3.0,2.0,2.0,1.0,4,239950.0
68,51.3344,-2.949878,Detached house,0.0,4.0,0.0,0.0,0.0,1,320000.0
69,51.079414,-2.322511,Detached house,4.0,6.0,0.0,3.0,0.0,1,850000.0
70,51.229343,-2.330677,Terraced house,1.0,3.0,0.0,2.0,0.0,3,190000.0
71,50.929638,-3.128714,Detached house,3.0,5.0,0.0,3.0,0.0,1,850000.0
72,50.96181,-3.3429330000000004,Cottage,0.0,3.0,0.0,0.0,0.0,-1,275000.0
73,51.36089000000001,-2.91584,End terrace house,1.0,4.0,0.0,1.0,0.0,2,210000.0
74,50.972744,-2.769771,Semi-detached house,2.0,4.0,0.0,2.0,0.0,4,275000.0
75,51.36457,-2.931355,Semi-detached house,2.0,3.0,0.0,2.0,0.0,4,265000.0
76,51.440758,-2.858619,Detached house,0.0,3.0,0.0,0.0,0.0,1,395000.0
77,51.36223,-2.897496,Detached bungalow,1.0,3.0,0.0,1.0,0.0,8,315000.0
78,50.95101,-2.81175,Detached house,0.0,4.0,0.0,0.0,0.0,1,450000.0
79,51.13096,-2.994373,Terraced house,0.0,3.0,0.0,0.0,0.0,3,165000.0
80,50.970795,-2.71861,Semi-detached house,1.0,3.0,0.0,1.0,0.0,4,195000.0
81,51.004868,-3.124211,Semi-detached house,2.0,4.0,0.0,2.0,0.0,4,300000.0
82,51.013092,-3.109598,Flat,1.0,2.0,0.0,2.0,0.0,0,120000.0
83,51.359688,-2.765283,Cottage,1.0,2.0,0.0,3.0,0.0,-1,350000.0
84,51.12796,-3.010672,Terraced house,0.0,2.0,0.0,0.0,0.0,3,139950.0
85,51.09397,-3.016499,Detached house,0.0,3.0,0.0,0.0,0.0,1,325000.0
86,51.025692,-2.863588,Semi-detached house,1.0,3.0,0.0,1.0,0.0,4,250000.0
87,50.876335,-2.975526,Flat,1.0,2.0,0.0,1.0,0.0,5,135000.0
88,51.15178,-2.491827,Semi-detached house,1.0,3.0,0.0,2.0,0.0,4,400000.0
89,51.22739,-2.304484,Detached house,2.0,3.0,2.0,2.0,1.0,1,294995.0
90,51.22739,-2.304484,Detached house,2.0,4.0,2.0,2.0,1.0,1,319995.0
91,51.22739,-2.304484,Detached house,1.0,4.0,2.0,3.0,1.0,1,339995.0
92,51.22739,-2.304484,Detached house,2.0,3.0,2.0,2.0,1.0,1,294995.0
93,51.036953,-2.830708,Terraced house,2.0,5.0,0.0,5.0,0.0,3,275000.0
94,51.02123,-3.114712,Terraced house,1.0,3.0,0.0,2.0,0.0,3,200000.0
95,51.230072,-2.32438,Terraced house,2.0,4.0,0.0,2.0,0.0,3,350000.0
96,51.053925,-2.422933,Semi-detached house,1.0,3.0,0.0,1.0,0.0,4,225000.0
97,51.35293,-2.93007,Detached bungalow,0.0,2.0,0.0,0.0,0.0,8,210000.0
98,50.944607,-2.6265810000000003,Flat,1.0,1.0,0.0,1.0,0.0,5,80000.0
99,51.061756,-3.108835,Detached house,1.0,3.0,0.0,2.0,0.0,1,450000.0
100,51.34046,-2.973519,Flat,1.0,2.0,0.0,1.0,0.0,0,120000.0
101,51.20101500000001,-2.541587,Country house,1.0,4.0,0.0,1.0,0.0,-1,359950.0
102,50.95628,-2.631964,Semi-detached bungalow,1.0,3.0,0.0,1.0,0.0,12,155000.0
103,51.344673,-2.974384,Semi-detached house,3.0,6.0,0.0,1.0,0.0,4,390000.0
104,51.2241,-2.3055790000000003,Detached house,2.0,3.0,2.0,2.0,1.0,1,304995.0
105,51.115036,-3.001646,Semi-detached house,1.0,2.0,0.0,1.0,0.0,4,160000.0
106,50.949257,-2.613362,Terraced house,1.0,2.0,0.0,1.0,0.0,3,155000.0
107,51.210434,-3.597403,Lodge,1.0,2.0,0.0,1.0,0.0,-1,59950.0
108,51.19599,-3.464716,Semi-detached house,1.0,4.0,0.0,1.0,0.0,4,345000.0
109,51.171284,-2.782285,Detached bungalow,1.0,2.0,0.0,1.0,0.0,8,240000.0
110,51.266933,-2.2848080000000004,Detached house,2.0,4.0,0.0,4.0,0.0,1,825000.0
111,51.281677,-2.77537,Bungalow,1.0,2.0,0.0,1.0,0.0,7,230000.0
112,51.349083,-2.977148,Terraced house,1.0,3.0,0.0,2.0,0.0,3,185000.0
113,51.20837,-2.649266,Semi-detached house,1.0,3.0,0.0,1.0,0.0,4,225000.0
114,50.942287,-2.674815,Detached house,1.0,3.0,0.0,1.0,0.0,1,275000.0
115,51.03315,-3.08154,Semi-detached house,2.0,3.0,2.0,1.0,1.0,4,265995.0
116,51.166622,-3.315878,Semi-detached bungalow,1.0,3.0,0.0,2.0,0.0,-1,295000.0
117,51.03925,-3.193707,Detached house,2.0,3.0,0.0,1.0,0.0,1,295000.0
118,50.939922,-2.638175,Semi-detached house,1.0,3.0,0.0,2.0,0.0,4,200000.0
119,51.12385,-2.761464,Semi-detached house,2.0,3.0,0.0,2.0,0.0,4,269950.0
120,50.957172,-2.625939,Semi-detached house,1.0,2.0,0.0,1.0,0.0,4,180000.0
121,50.86746,-2.9614990000000003,Semi-detached house,1.0,3.0,0.0,1.0,0.0,4,180000.0
122,50.874783,-2.955623,Flat,1.0,1.0,0.0,1.0,0.0,5,75000.0
123,51.01809,-3.0783240000000003,Detached house,2.0,3.0,0.0,2.0,0.0,1,425000.0
124,51.394974,-2.835713,Detached house,0.0,4.0,2.0,4.0,1.0,1,499950.0
125,51.172737,-3.484721,Farmhouse,0.0,4.0,0.0,0.0,0.0,-1,765000.0
126,51.349133,-2.923661,Flat,0.0,1.0,0.0,0.0,0.0,0,139995.0
127,50.942966,-2.622602,Flat,1.0,2.0,0.0,1.0,0.0,5,135000.0
128,51.15309,-3.183388,Detached house,0.0,4.0,0.0,0.0,0.0,1,640000.0
129,51.355694,-2.991061,Flat,0.0,2.0,0.0,0.0,0.0,0,110000.0
130,51.239307,-2.313516,Detached house,4.0,5.0,0.0,5.0,0.0,1,950000.0
131,51.1138,-3.015549,Semi-detached house,0.0,3.0,0.0,0.0,0.0,4,210000.0
132,51.12446,-3.031501,Detached house,0.0,4.0,0.0,0.0,0.0,1,380000.0
133,51.2026,-3.105859,Detached house,0.0,4.0,0.0,0.0,0.0,1,495000.0
134,51.122536,-2.978003,Semi-detached bungalow,0.0,2.0,0.0,0.0,0.0,13,219950.0
135,50.952847,-2.647563,Bungalow,1.0,2.0,0.0,2.0,0.0,14,175000.0
136,51.205166,-3.4731660000000004,Flat,1.0,2.0,0.0,1.0,0.0,0,164950.0
137,51.060936,-3.187886,Detached house,2.0,5.0,0.0,2.0,0.0,1,559950.0
138,50.870438,-2.773769,Terraced house,1.0,3.0,2.0,2.0,0.0,3,179950.0
139,51.01863,-3.102089,Flat,1.0,1.0,0.0,1.0,0.0,0,200000.0
140,51.438786,-2.860093,Flat,1.0,2.0,0.0,1.0,0.0,0,250000.0
141,50.95023,-2.639583,Detached house,3.0,4.0,2.0,3.0,0.0,1,445000.0
142,51.109886,-3.012591,Flat,0.0,2.0,0.0,0.0,1.0,0,127500.0
143,51.109886,-3.012591,Flat,0.0,2.0,0.0,0.0,1.0,0,129500.0
144,51.109886,-3.012591,Flat,0.0,2.0,0.0,0.0,1.0,0,129500.0
145,51.109886,-3.012591,Flat,0.0,2.0,0.0,0.0,1.0,0,129500.0
146,51.109886,-3.012591,Detached house,2.0,3.0,2.0,2.0,1.0,1,238000.0
147,51.109886,-3.012591,Flat,0.0,2.0,0.0,0.0,1.0,0,127500.0
148,51.109886,-3.012591,Flat,0.0,2.0,0.0,0.0,1.0,0,127500.0
149,51.109886,-3.012591,Flat,0.0,2.0,0.0,0.0,1.0,0,125500.0
150,51.109886,-3.012591,Flat,0.0,2.0,0.0,0.0,1.0,0,125500.0
151,51.109886,-3.012591,Flat,0.0,2.0,0.0,0.0,1.0,0,125500.0
152,51.329258,-2.873385,Detached house,1.0,3.0,0.0,0.0,0.0,1,240000.0
153,51.21251,-2.648823,Flat,1.0,1.0,0.0,1.0,0.0,5,139950.0
154,51.010693,-3.085394,Semi-detached house,2.0,3.0,0.0,3.0,0.0,4,169950.0
155,51.44329000000001,-2.857616,Semi-detached house,2.0,4.0,0.0,2.0,0.0,4,595000.0
156,50.95064,-2.643133,Detached house,1.0,4.0,0.0,2.0,0.0,1,345000.0
157,50.877384,-2.94594,Semi-detached house,1.0,3.0,0.0,1.0,0.0,4,210000.0
158,50.983772,-3.2225,Detached house,0.0,4.0,3.0,3.0,1.0,1,424950.0
159,50.983772,-3.2225,Detached house,0.0,4.0,2.0,4.0,1.0,1,352950.0
160,50.983772,-3.2225,Detached house,0.0,4.0,2.0,4.0,1.0,1,359950.0
161,50.983772,-3.2225,Detached house,0.0,4.0,2.0,4.0,1.0,1,362950.0
162,51.37224000000001,-2.920577,Detached house,3.0,4.0,0.0,3.0,0.0,1,350000.0
163,51.327614,-2.874243,Semi-detached house,2.0,4.0,0.0,2.0,0.0,4,130000.0
164,51.337402,-2.899853,Flat,1.0,1.0,0.0,1.0,1.0,0,149995.0
165,51.21228,-2.660688,Semi-detached house,1.0,3.0,0.0,2.0,0.0,4,275000.0
166,50.9522,-2.803499,Detached house,2.0,3.0,0.0,1.0,0.0,1,360000.0
167,51.027336,-3.108769,Semi-detached house,2.0,5.0,0.0,1.0,0.0,4,400000.0
168,51.394974,-2.835713,Semi-detached house,0.0,3.0,3.0,2.0,1.0,4,344950.0
169,51.394974,-2.835713,Detached house,0.0,4.0,2.0,3.0,1.0,1,459950.0
170,51.394974,-2.835713,Detached house,0.0,4.0,2.0,3.0,1.0,1,467950.0
171,51.394974,-2.835713,Detached house,0.0,4.0,2.0,4.0,1.0,1,499950.0
172,51.394974,-2.835713,Detached house,0.0,4.0,2.0,2.0,1.0,1,377950.0
173,51.394974,-2.835713,Semi-detached house,0.0,3.0,3.0,2.0,1.0,4,351950.0
174,51.394974,-2.835713,End terrace house,0.0,3.0,3.0,2.0,1.0,2,329950.0
175,51.337402,-2.899853,Flat,1.0,1.0,0.0,1.0,1.0,0,152995.0
176,51.337402,-2.899853,Link-detached house,2.0,4.0,0.0,3.0,1.0,15,355995.0
177,51.337402,-2.899853,Link-detached house,2.0,4.0,0.0,3.0,1.0,15,355995.0
178,51.337402,-2.899853,Link-detached house,2.0,4.0,0.0,3.0,1.0,15,359995.0
179,51.34747,-2.9131024,Detached house,4.0,5.0,0.0,3.0,1.0,1,499995.0
180,51.34747,-2.9131024,Detached house,3.0,5.0,0.0,3.0,1.0,1,519995.0
181,51.27127,-2.778793,Detached house,2.0,4.0,0.0,2.0,0.0,1,390000.0
182,51.229645,-2.5954580000000003,Cottage,2.0,3.0,0.0,2.0,0.0,-1,240000.0
183,51.142265,-3.549545,Detached house,1.0,4.0,0.0,0.0,0.0,1,625000.0
184,51.053032,-2.423667,End terrace house,2.0,2.0,0.0,1.0,0.0,2,189950.0
185,51.058525,-2.421748,Bungalow,2.0,5.0,0.0,2.0,0.0,-1,450000.0
186,51.28001,-2.276071,Flat,0.0,2.0,0.0,0.0,1.0,16,155000.0
187,51.28001,-2.276071,Semi-detached house,0.0,3.0,0.0,0.0,1.0,4,205000.0
188,51.01241,-3.045092,Detached house,4.0,4.0,0.0,2.0,0.0,1,415000.0
189,50.907795,-2.784145,Detached house,2.0,3.0,0.0,1.0,0.0,1,395000.0
190,50.91778,-2.760271,Detached house,2.0,4.0,0.0,3.0,0.0,1,325000.0
191,51.02905300000001,-2.841733,Detached house,3.0,5.0,0.0,2.0,0.0,1,750000.0
192,51.34747,-2.9131024,Detached house,3.0,5.0,0.0,3.0,1.0,1,514995.0
193,50.947636,-2.630736,Terraced house,1.0,3.0,0.0,1.0,0.0,3,170000.0
194,50.951496,-2.618332,Terraced house,1.0,3.0,0.0,1.0,0.0,3,160000.0
195,51.349133,-2.923661,Flat,1.0,1.0,0.0,1.0,0.0,0,139995.0
196,51.35878,-2.929456,Semi-detached house,1.0,3.0,0.0,2.0,0.0,4,285000.0
197,51.360935,-2.940847,Flat,1.0,1.0,0.0,1.0,0.0,0,129950.0
198,51.03271,-2.691216,Detached house,1.0,4.0,0.0,3.0,0.0,1,500000.0
199,51.22358300000001,-2.6714900000000004,Mobile/park home,1.0,3.0,0.0,2.0,0.0,-1,135000.0
200,51.22142,-2.63745,Detached house,1.0,4.0,0.0,3.0,0.0,1,325000.0
201,51.20823,-2.6617900000000003,End terrace house,1.0,2.0,0.0,2.0,0.0,2,180000.0
202,51.12203,-3.017601,Link-detached house,1.0,4.0,0.0,1.0,0.0,-1,270000.0
203,51.011658,-3.1062,Flat,0.0,2.0,0.0,0.0,0.0,0,105000.0
204,51.32369,-2.930052,Detached house,2.0,3.0,0.0,3.0,0.0,1,330000.0
205,51.1376,-3.00871,Detached house,1.0,4.0,0.0,2.0,0.0,1,255000.0
206,51.02688,-3.102741,Maisonette,1.0,1.0,0.0,1.0,0.0,-1,104995.0
207,51.02887,-3.136357,Semi-detached house,2.0,3.0,0.0,2.0,0.0,4,245000.0
208,51.01295,-3.123508,Semi-detached house,2.0,3.0,0.0,1.0,0.0,4,240000.0
209,51.02598,-3.150018,Terraced house,1.0,2.0,0.0,1.0,0.0,3,180000.0
210,51.028217,-3.129382,End terrace house,1.0,2.0,0.0,1.0,0.0,2,150000.0
211,51.026443,-3.10052,Terraced house,1.0,3.0,0.0,1.0,0.0,3,200000.0
212,51.433987,-2.8453150000000003,Semi-detached house,1.0,3.0,0.0,2.0,0.0,4,275000.0
213,51.339054,-2.975298,Flat,1.0,1.0,0.0,1.0,0.0,0,110000.0
214,51.042625,-3.3037730000000005,Detached house,2.0,5.0,0.0,2.0,0.0,1,350000.0
215,51.20079000000001,-3.484377,Bungalow,2.0,3.0,0.0,2.0,0.0,22,275000.0
216,51.16376,-2.586429,Cottage,1.0,2.0,0.0,2.0,0.0,24,400000.0
217,50.915607,-2.949006,Equestrian property,5.0,5.0,0.0,2.0,0.0,-1,785000.0
218,51.23093400000001,-2.990082,Terraced house,0.0,3.0,0.0,0.0,0.0,3,285000.0
219,50.87386,-2.967941,Semi-detached house,1.0,4.0,0.0,1.0,0.0,4,160000.0
220,51.245167,-2.948109,Terraced house,1.0,2.0,0.0,2.0,0.0,3,265000.0
221,51.34953,-2.973079,Flat,1.0,2.0,0.0,1.0,0.0,0,140000.0
222,51.352295,-2.982199,Flat,2.0,2.0,0.0,1.0,0.0,0,150000.0
223,51.12355,-2.74547,Terraced house,1.0,4.0,0.0,3.0,0.0,3,289950.0
224,51.23052,-2.321677,Flat,1.0,1.0,0.0,1.0,0.0,16,175000.0
225,51.25538,-3.001627,Detached house,0.0,3.0,0.0,0.0,0.0,1,249950.0
226,51.32347,-2.980579,Detached house,1.0,4.0,0.0,2.0,0.0,1,460000.0
227,50.846375,-2.958821,Detached house,1.0,3.0,0.0,3.0,0.0,1,415000.0
228,51.34747,-2.9131024,Detached house,3.0,4.0,0.0,2.0,1.0,1,489995.0
229,51.474407,-2.802147,Detached bungalow,1.0,2.0,0.0,1.0,0.0,8,335000.0
230,51.353172,-2.981586,Flat,1.0,3.0,0.0,2.0,0.0,0,240000.0
231,51.24289,-2.454735,Semi-detached house,2.0,3.0,0.0,1.0,0.0,4,230000.0
232,51.347626,-2.969449,Semi-detached house,1.0,4.0,0.0,4.0,0.0,4,300000.0
233,51.04147,-2.818066,Terraced house,1.0,4.0,0.0,3.0,0.0,3,235000.0
234,50.952675,-2.748811,Terraced house,1.0,3.0,2.0,2.0,0.0,3,190000.0
235,51.053783,-2.401659,Detached house,2.0,3.0,0.0,3.0,0.0,1,280000.0
236,50.949116,-2.803745,Detached bungalow,2.0,3.0,0.0,2.0,0.0,8,475000.0
237,51.34094,-2.974678,Semi-detached house,1.0,2.0,0.0,2.0,0.0,4,245000.0
238,51.35494,-2.934103,Detached bungalow,1.0,2.0,0.0,1.0,0.0,8,215000.0
239,51.192226,-2.555666,Detached house,2.0,4.0,0.0,5.0,0.0,1,425000.0
240,51.34053,-2.975071,Semi-detached house,2.0,4.0,0.0,2.0,0.0,4,290000.0
241,51.42648300000001,-2.867988,Semi-detached house,1.0,3.0,0.0,2.0,0.0,4,285000.0
242,51.039066,-3.100634,Terraced house,1.0,2.0,0.0,1.0,1.0,3,166250.0
243,51.354183,-2.972819,Flat,1.0,2.0,0.0,1.0,0.0,0,190000.0
244,51.36765,-2.955536,Mobile/park home,2.0,2.0,0.0,1.0,1.0,17,230000.0
245,51.296673,-2.626158,Semi-detached house,2.0,3.0,0.0,1.0,0.0,4,370000.0
246,51.3507,-2.953489,Semi-detached house,1.0,4.0,0.0,2.0,0.0,4,300000.0
247,51.348015,-2.93066,Terraced house,1.0,2.0,0.0,1.0,0.0,3,185000.0
248,51.367336,-2.954495,Terraced house,0.0,3.0,0.0,0.0,0.0,3,215000.0
249,51.347256,-2.934636,Semi-detached house,0.0,2.0,0.0,0.0,0.0,4,185000.0
250,51.05563400000001,-2.74375,Semi-detached house,0.0,3.0,3.0,2.0,1.0,4,259995.0
251,51.24576,-2.998596,Detached house,2.0,6.0,0.0,3.0,0.0,1,525000.0
252,51.338745,-2.9679990000000003,Semi-detached house,1.0,2.0,0.0,1.0,0.0,4,175000.0
253,51.31972,-2.96226,Detached bungalow,1.0,2.0,0.0,1.0,0.0,8,230000.0
254,51.355762,-2.98786,Flat,1.0,1.0,0.0,1.0,0.0,0,117500.0
255,51.379227,-2.959412,Detached bungalow,1.0,4.0,0.0,2.0,0.0,8,425000.0
256,51.355488,-2.991918,Flat,1.0,3.0,0.0,1.0,0.0,0,125000.0
257,50.951298,-2.6705330000000003,Detached house,2.0,4.0,0.0,2.0,0.0,1,315000.0
258,51.348015,-2.93066,Town house,2.0,3.0,0.0,1.0,0.0,18,220000.0
259,51.10836,-2.922209,Detached house,0.0,3.0,0.0,0.0,0.0,1,200000.0
260,51.130295,-3.0046630000000003,Flat,0.0,1.0,0.0,0.0,0.0,0,169950.0
261,51.138405,-3.002767,Flat,0.0,2.0,0.0,0.0,0.0,0,114950.0
262,51.03788,-3.186925,End terrace house,2.0,3.0,0.0,1.0,0.0,2,315000.0
263,51.01237,-3.127771,Terraced house,1.0,2.0,0.0,1.0,0.0,3,130000.0
264,51.08919,-3.011797,Semi-detached house,1.0,3.0,0.0,2.0,0.0,4,200000.0
265,51.013027,-3.096268,Flat,1.0,3.0,0.0,0.0,0.0,0,110000.0
266,51.03271,-2.691216,Detached house,2.0,3.0,0.0,2.0,0.0,1,429950.0
267,51.15211,-2.866504,Terraced house,1.0,3.0,0.0,2.0,0.0,3,289950.0
268,51.016045,-3.095014,Terraced house,1.0,3.0,0.0,2.0,0.0,3,165000.0
269,51.00839600000001,-3.076902,Semi-detached house,1.0,3.0,0.0,1.0,0.0,4,225000.0
270,51.33439,-2.597762,Semi-detached house,2.0,4.0,0.0,2.0,0.0,4,360000.0
271,51.060097,-3.109481,Detached bungalow,1.0,3.0,0.0,2.0,0.0,8,450000.0
272,50.879986,-3.02686,Mobile/park home,1.0,2.0,0.0,1.0,0.0,29,69950.0
273,50.951836,-2.664262,Detached house,3.0,5.0,2.0,3.0,0.0,1,400000.0
274,51.0279,-3.213807,Detached bungalow,1.0,2.0,0.0,2.0,0.0,8,300000.0
275,51.1497,-2.720657,Terraced house,1.0,2.0,0.0,1.0,0.0,3,210000.0
276,50.876472,-2.789674,Detached bungalow,1.0,2.0,0.0,1.0,0.0,8,300000.0
277,50.997555,-2.418031,Detached house,1.0,3.0,0.0,1.0,0.0,1,285000.0
278,51.223743,-2.30698,End terrace house,2.0,3.0,0.0,1.0,0.0,19,245000.0
279,50.89745300000001,-2.9960880000000003,Detached house,2.0,3.0,0.0,1.0,0.0,1,400000.0
280,51.47576,-2.809615,Detached bungalow,1.0,3.0,0.0,1.0,0.0,8,399950.0
281,50.94849,-2.625552,End terrace house,1.0,2.0,0.0,1.0,0.0,2,110000.0
282,51.225704,-2.322502,Terraced house,1.0,2.0,0.0,1.0,0.0,3,180000.0
283,51.262295,-3.006779,Semi-detached house,1.0,5.0,0.0,4.0,0.0,4,350000.0
284,51.36564600000001,-2.903194,Terraced house,0.0,3.0,0.0,0.0,0.0,3,200000.0
285,51.0132,-2.4285490000000003,Detached house,1.0,3.0,0.0,2.0,0.0,1,375000.0
286,50.907562,-2.6883220000000003,Detached house,2.0,4.0,0.0,3.0,0.0,1,500000.0
287,50.94967000000001,-2.6704950000000003,Semi-detached house,1.0,3.0,0.0,2.0,0.0,4,245000.0
288,50.92618,-2.6270740000000004,Flat,1.0,3.0,0.0,2.0,0.0,5,325000.0
289,50.89117,-2.787534,Terraced house,2.0,4.0,0.0,2.0,0.0,3,275000.0
290,51.016457,-3.288925,Detached house,2.0,4.0,0.0,2.0,0.0,1,750000.0
291,50.94188,-2.625278,Terraced house,1.0,1.0,0.0,1.0,0.0,3,65000.0
292,51.20707700000001,-3.482847,Flat,2.0,2.0,0.0,1.0,0.0,0,280000.0
293,51.107365,-2.999381,Detached house,1.0,4.0,0.0,2.0,0.0,1,310000.0
294,50.87199,-2.778257,Detached house,2.0,3.0,2.0,2.0,0.0,1,330000.0
295,51.109886,-3.012591,Detached house,2.0,3.0,2.0,2.0,1.0,1,238995.0
296,50.87199,-2.778257,Semi-detached house,1.0,2.0,0.0,2.0,0.0,4,210000.0
297,51.02253,-3.098489,Flat,2.0,2.0,0.0,1.0,0.0,0,350000.0
298,51.0685,-3.037592,Semi-detached house,1.0,3.0,0.0,1.0,0.0,4,350000.0
